sample,student_name,trial,reaction_time
5,Grace Chen,2,387.9
5,Grace Chen,3,427.6
5,Grace Chen,4,350.7
5,Grace Chen,5,276.6
5,Grace Chen,6,365.6
5,Grace Chen,7,238.7
5,Grace Chen,8,225.9
5,Grace Chen,9,451.5
5,Grace Chen,10,229.0
5,Harry Patel,1,355.3
5,Harry Patel,2,499.9
5,Harry Patel,3,407.3
5,Harry Patel,4,172.2
5,Harry Patel,5,398.2
5,Harry Patel,6,231.4
5,Harry Patel,7,261.9
5,Harry Patel,8,408.2
5,Harry Patel,9,422.8
5,Harry Patel,10,408.2
5,Isabel Santos,1,489.7
5,Isabel Santos,2,399.2
5,Isabel Santos,3,349.1
5,Isabel Santos,4,282.2
5,Isabel Santos,5,346.5
5,Isabel Santos,6,462.0
5,Isabel Santos,7,322.9
5,Isabel Santos,8,265.7
5,Isabel Santos,9,180.5
5,Isabel Santos,10,262.1
5,Jack Williams,1,466.9
5,Jack Williams,2,463.2
5,Jack Williams,3,430.4
5,Jack Williams,4,297.7
5,Jack Williams,5,389.6
5,Jack Williams,6,311.0
5,Jack Williams,7,218.2
5,Jack Williams,8,398.7
5,Jack Williams,9,202.8
5,Jack Williams,10,334.8
5,Kezia Adeyemi,1,329.5
5,Kezia Adeyemi,2,271.6
5,Kezia Adeyemi,3,306.5
5,Kezia Adeyemi,4,386.7
5,Kezia Adeyemi,5,254.2
5,Kezia Adeyemi,6,225.1
5,Kezia Adeyemi,7,478.2
5,Kezia Adeyemi,8,196.9
5,Kezia Adeyemi,9,415.5
5,Kezia Adeyemi,10,74.3
5,Liam O'Brien,1,384.4
5,Liam O'Brien,2,253.4
5,Liam O'Brien,3,306.0
5,Liam O'Brien,4,238.0
5,Liam O'Brien,5,228.6
5,Liam O'Brien,6,293.1
5,Liam O'Brien,7,309.8
5,Liam O'Brien,8,206.0
5,Liam O'Brien,9,329.3
5,Liam O'Brien,10,303.3
5,Maya Singh,1,377.9
5,Maya Singh,2,205.9
5,Maya Singh,3,181.8
5,Maya Singh,4,382.5
5,Maya Singh,5,133.4
5,Maya Singh,6,399.4
5,Maya Singh,7,317.8
5,Maya Singh,8,267.7
5,Maya Singh,9,329.4
5,Maya Singh,10,381.9
5,Noah Clarke,1,312.9
5,Noah Clarke,2,399.8
5,Noah Clarke,3,385.4
5,Noah Clarke,4,367.0
5,Noah Clarke,5,195.7
5,Noah Clarke,6,157.5
5,Noah Clarke,7,125.0
5,Noah Clarke,8,198.2
5,Noah Clarke,9,378.9
5,Noah Clarke,10,397.0
5,Priya Sharma,1,302.2
5,Priya Sharma,2,336.5
5,Priya Sharma,3,182.5
5,Priya Sharma,4,322.1
5,Priya Sharma,5,230.6
5,Priya Sharma,6,312.3
5,Priya Sharma,7,362.9
5,Priya Sharma,8,185.3
5,Priya Sharma,9,318.8
5,Priya Sharma,10,415.7
5,Oscar Bennett,1,275.2
5,Oscar Bennett,2,196.5
5,Oscar Bennett,3,373.6
5,Oscar Bennett,4,357.3
5,Oscar Bennett,5,266.1
5,Oscar Bennett,6,229.1
5,Oscar Bennett,7,310.7
5,Oscar Bennett,8,499.3
5,Oscar Bennett,9,267.8
5,Oscar Bennett,10,253.8
5,Ravi Kapoor,1,329.9
5,Ravi Kapoor,2,286.1
5,Ravi Kapoor,3,359.5
5,Ravi Kapoor,4,175.8
5,Ravi Kapoor,5,416.0
5,Ravi Kapoor,6,339.8
5,Ravi Kapoor,7,452.0
5,Ravi Kapoor,8,350.0
5,Ravi Kapoor,9,345.3
5,Ravi Kapoor,10,266.0
5,Sofia Lindqvist,1,217.2
5,Sofia Lindqvist,2,331.2
5,Sofia Lindqvist,3,299.6
5,Sofia Lindqvist,4,264.1
5,Sofia Lindqvist,5,357.8
5,Sofia Lindqvist,6,194.8
5,Sofia Lindqvist,7,239.9
5,Sofia Lindqvist,8,254.1
5,Sofia Lindqvist,9,193.7
5,Sofia Lindqvist,10,240.1
5,Tariq Hassan,1,160.3
5,Tariq Hassan,2,301.6
5,Tariq Hassan,3,460.6
5,Tariq Hassan,4,329.0
5,Tariq Hassan,5,299.1
5,Tariq Hassan,6,271.5
5,Tariq Hassan,7,400.2
5,Tariq Hassan,8,300.5
5,Tariq Hassan,9,356.6
5,Tariq Hassan,10,243.2
5,Uma Devi,1,437.4
5,Uma Devi,2,252.6
5,Uma Devi,3,163.1
5,Uma Devi,4,336.3
5,Uma Devi,5,351.3
5,Uma Devi,6,319.5
5,Uma Devi,7,189.0
5,Uma Devi,8,164.0
5,Uma Devi,9,259.2
5,Uma Devi,10,142.5
6,Alice Johnson,1,393.4
6,Alice Johnson,2,414.5
6,Alice Johnson,3,277.0
6,Alice Johnson,4,387.1
6,Alice Johnson,5,368.3
6,Alice Johnson,6,242.1
6,Alice Johnson,7,377.2
6,Alice Johnson,8,110.5
6,Alice Johnson,9,514.1
6,Alice Johnson,10,351.5
6,Ben Okafor,1,336.4
6,Ben Okafor,2,319.5
6,Ben Okafor,3,367.0
6,Ben Okafor,4,456.9
6,Ben Okafor,5,387.4
6,Ben Okafor,6,401.9
6,Ben Okafor,7,275.7
6,Ben Okafor,8,482.8
6,Ben Okafor,9,336.7
6,Ben Okafor,10,252.1
6,Chloe Martinez,1,329.4
6,Chloe Martinez,2,148.4
6,Chloe Martinez,3,424.2
6,Chloe Martinez,4,439.9
6,Chloe Martinez,5,189.2
6,Chloe Martinez,6,478.8
6,Chloe Martinez,7,357.4
6,Chloe Martinez,8,413.3
6,Chloe Martinez,9,398.8
6,Chloe Martinez,10,380.6
6,David Kim,1,310.4
6,David Kim,2,168.7
6,David Kim,3,257.7
6,David Kim,4,419.1
6,David Kim,5,145.8
6,David Kim,6,355.8
6,David Kim,7,380.9
6,David Kim,8,187.5
6,David Kim,9,425.6
6,David Kim,10,384.5
6,Emma Thompson,1,484.4
6,Emma Thompson,2,424.5
6,Emma Thompson,3,380.9
6,Emma Thompson,4,326.1
6,Emma Thompson,5,537.4
6,Emma Thompson,6,437.0
6,Emma Thompson,7,429.3
6,Emma Thompson,8,394.6
6,Emma Thompson,9,315.3
6,Emma Thompson,10,271.9
6,Faisal Rahman,1,165.0
6,Faisal Rahman,2,252.3
6,Faisal Rahman,3,319.3
6,Faisal Rahman,4,392.0
6,Faisal Rahman,5,287.5
6,Faisal Rahman,6,282.9
6,Faisal Rahman,7,219.2
6,Faisal Rahman,8,371.8
6,Faisal Rahman,9,345.8
6,Faisal Rahman,10,215.1
6,Grace Chen,1,240.6
6,Grace Chen,2,272.9
6,Grace Chen,3,233.8
6,Grace Chen,4,213.8
6,Grace Chen,5,167.8
6,Grace Chen,6,259.6
6,Grace Chen,7,166.7
6,Grace Chen,8,278.6
6,Grace Chen,9,232.2
6,Grace Chen,10,183.6
6,Harry Patel,1,28.1
6,Harry Patel,2,520.8
6,Harry Patel,3,268.8
6,Harry Patel,4,195.2
6,Harry Patel,5,214.4
6,Harry Patel,6,237.2
6,Harry Patel,7,332.6
6,Harry Patel,8,373.8
6,Harry Patel,9,294.8
6,Harry Patel,10,370.7
6,Isabel Santos,1,372.6
6,Isabel Santos,2,306.0
6,Isabel Santos,3,260.4
6,Isabel Santos,4,238.4
6,Isabel Santos,5,259.1
6,Isabel Santos,6,318.5
6,Isabel Santos,7,380.1
6,Isabel Santos,8,425.5
6,Isabel Santos,9,147.0
6,Isabel Santos,10,307.3
6,Jack Williams,1,259.0
6,Jack Williams,2,392.1
6,Jack Williams,3,235.6
6,Jack Williams,4,406.5
6,Jack Williams,5,440.2
6,Jack Williams,6,104.8
6,Jack Williams,7,450.4
6,Jack Williams,8,311.5
6,Jack Williams,9,269.1
6,Jack Williams,10,300.5
6,Kezia Adeyemi,1,292.8
6,Kezia Adeyemi,2,325.5
6,Kezia Adeyemi,3,365.3
6,Kezia Adeyemi,4,308.2
6,Kezia Adeyemi,5,283.4
6,Kezia Adeyemi,6,243.4
6,Kezia Adeyemi,7,374.7
6,Kezia Adeyemi,8,260.0
6,Kezia Adeyemi,9,263.1
6,Kezia Adeyemi,10,281.3
6,Liam O'Brien,1,217.0
6,Liam O'Brien,2,549.0
6,Liam O'Brien,3,352.1
6,Liam O'Brien,4,364.8
6,Liam O'Brien,5,308.3
6,Liam O'Brien,6,340.9
6,Liam O'Brien,7,393.0
6,Liam O'Brien,8,251.8
6,Liam O'Brien,9,336.8
6,Liam O'Brien,10,296.8
6,Maya Singh,1,439.3
6,Maya Singh,2,469.1
6,Maya Singh,3,383.1
6,Maya Singh,4,330.8
6,Maya Singh,5,329.5
6,Maya Singh,6,555.5
6,Maya Singh,7,456.7
6,Maya Singh,8,460.5
6,Maya Singh,9,298.3
6,Maya Singh,10,355.6
6,Noah Clarke,1,277.9
6,Noah Clarke,2,155.7
6,Noah Clarke,3,299.7
6,Noah Clarke,4,431.2
6,Noah Clarke,5,339.7
6,Noah Clarke,6,266.4
6,Noah Clarke,7,355.4
6,Noah Clarke,8,437.3
6,Noah Clarke,9,216.3
6,Noah Clarke,10,279.9
6,Priya Sharma,1,128.6
6,Priya Sharma,2,238.1
6,Priya Sharma,3,398.3
6,Priya Sharma,4,388.7
6,Priya Sharma,5,419.9
6,Priya Sharma,6,404.9
6,Priya Sharma,7,382.2
6,Priya Sharma,8,245.0
6,Priya Sharma,9,142.7
6,Priya Sharma,10,326.3
6,Oscar Bennett,1,325.6
6,Oscar Bennett,2,486.8
6,Oscar Bennett,3,168.3
6,Oscar Bennett,4,364.2
6,Oscar Bennett,5,327.2
6,Oscar Bennett,6,295.6
6,Oscar Bennett,7,226.0
6,Oscar Bennett,8,423.3
6,Oscar Bennett,9,299.3
6,Oscar Bennett,10,332.3
6,Ravi Kapoor,1,50.5
6,Ravi Kapoor,2,344.4
6,Ravi Kapoor,3,262.5
6,Ravi Kapoor,4,281.1
6,Ravi Kapoor,5,191.1
6,Ravi Kapoor,6,251.8
6,Ravi Kapoor,7,229.9
6,Ravi Kapoor,8,426.8
6,Ravi Kapoor,9,387.4
6,Ravi Kapoor,10,367.7
6,Sofia Lindqvist,1,354.3
6,Sofia Lindqvist,2,360.9
6,Sofia Lindqvist,3,322.2
6,Sofia Lindqvist,4,347.3
6,Sofia Lindqvist,5,409.2
6,Sofia Lindqvist,6,334.7
6,Sofia Lindqvist,7,360.3
6,Sofia Lindqvist,8,493.9
6,Sofia Lindqvist,9,311.6
6,Sofia Lindqvist,10,293.7
6,Tariq Hassan,1,139.1
6,Tariq Hassan,2,387.6
6,Tariq Hassan,3,449.3
6,Tariq Hassan,4,446.5
6,Tariq Hassan,5,335.5
6,Tariq Hassan,6,266.1
6,Tariq Hassan,7,478.7
6,Tariq Hassan,8,301.3
6,Tariq Hassan,9,330.3
6,Tariq Hassan,10,213.0
6,Uma Devi,1,284.9
6,Uma Devi,2,351.7
6,Uma Devi,3,277.6
6,Uma Devi,4,203.2
6,Uma Devi,5,237.6
6,Uma Devi,6,262.6
6,Uma Devi,7,345.8
6,Uma Devi,8,408.4
6,Uma Devi,9,359.6
6,Uma Devi,10,391.0
7,Alice Johnson,1,385.7
7,Alice Johnson,2,355.1
7,Alice Johnson,3,316.2
7,Alice Johnson,4,386.2
7,Alice Johnson,5,347.6
7,Alice Johnson,6,341.5
7,Alice Johnson,7,322.3
7,Alice Johnson,8,343.8
7,Alice Johnson,9,379.7
7,Alice Johnson,10,567.2
7,Ben Okafor,1,323.6
7,Ben Okafor,2,298.7
7,Ben Okafor,3,422.1
7,Ben Okafor,4,376.5
7,Ben Okafor,5,330.7
7,Ben Okafor,6,314.7
7,Ben Okafor,7,352.2
7,Ben Okafor,8,279.0
7,Ben Okafor,9,244.3
7,Ben Okafor,10,279.3
7,Chloe Martinez,1,250.0
7,Chloe Martinez,2,218.0
7,Chloe Martinez,3,340.0
7,Chloe Martinez,4,215.5
7,Chloe Martinez,5,224.0
7,Chloe Martinez,6,249.7
7,Chloe Martinez,7,461.5
7,Chloe Martinez,8,313.2
7,Chloe Martinez,9,220.8
7,Chloe Martinez,10,286.2
7,David Kim,1,273.3
7,David Kim,2,346.5
7,David Kim,3,269.7
7,David Kim,4,331.5
7,David Kim,5,414.7
7,David Kim,6,485.9
7,David Kim,7,344.1
7,David Kim,8,461.9
7,David Kim,9,179.2
7,David Kim,10,408.9
7,Emma Thompson,1,266.9
7,Emma Thompson,2,363.0
7,Emma Thompson,3,390.4
7,Emma Thompson,4,249.7
7,Emma Thompson,5,367.4
7,Emma Thompson,6,307.0
7,Emma Thompson,7,155.1
7,Emma Thompson,8,279.5
7,Emma Thompson,9,253.2
7,Emma Thompson,10,168.7
7,Faisal Rahman,1,260.5
7,Faisal Rahman,2,265.3
7,Faisal Rahman,3,259.0
7,Faisal Rahman,4,375.3
7,Faisal Rahman,5,394.4
7,Faisal Rahman,6,282.4
7,Faisal Rahman,7,335.2
7,Faisal Rahman,8,315.6
7,Faisal Rahman,9,429.9
7,Faisal Rahman,10,300.0
7,Grace Chen,1,341.6
7,Grace Chen,2,316.0
7,Grace Chen,3,443.2
7,Grace Chen,4,249.3
7,Grace Chen,5,287.2
7,Grace Chen,6,259.2
7,Grace Chen,7,451.7
7,Grace Chen,8,501.0
7,Grace Chen,9,389.0
7,Grace Chen,10,300.2
7,Harry Patel,1,419.6
7,Harry Patel,2,271.1
7,Harry Patel,3,443.1
7,Harry Patel,4,568.4
7,Harry Patel,5,423.7
7,Harry Patel,6,406.4
7,Harry Patel,7,269.6
7,Harry Patel,8,483.7
7,Harry Patel,9,425.9
7,Harry Patel,10,397.1
7,Isabel Santos,1,222.4
7,Isabel Santos,2,317.5
7,Isabel Santos,3,162.5
7,Isabel Santos,4,396.3
7,Isabel Santos,5,308.4
7,Isabel Santos,6,275.5
7,Isabel Santos,7,270.8
7,Isabel Santos,8,322.5
7,Isabel Santos,9,121.7
7,Isabel Santos,10,329.4
7,Jack Williams,1,193.6
7,Jack Williams,2,343.6
7,Jack Williams,3,348.9
7,Jack Williams,4,257.7
7,Jack Williams,5,324.7
7,Jack Williams,6,255.0
7,Jack Williams,7,406.7
7,Jack Williams,8,309.3
7,Jack Williams,9,223.5
7,Jack Williams,10,264.7
7,Kezia Adeyemi,1,297.5
7,Kezia Adeyemi,2,320.8
7,Kezia Adeyemi,3,322.4
7,Kezia Adeyemi,4,395.5
7,Kezia Adeyemi,5,487.7
7,Kezia Adeyemi,6,320.3
7,Kezia Adeyemi,7,257.5
7,Kezia Adeyemi,8,458.1
7,Kezia Adeyemi,9,460.2
7,Kezia Adeyemi,10,247.4
7,Liam O'Brien,1,491.3
7,Liam O'Brien,2,273.0
7,Liam O'Brien,3,368.7
7,Liam O'Brien,4,130.1
7,Liam O'Brien,5,270.1
7,Liam O'Brien,6,394.3
7,Liam O'Brien,7,173.2
7,Liam O'Brien,8,237.2
7,Liam O'Brien,9,376.8
7,Liam O'Brien,10,311.1
7,Maya Singh,1,275.7
7,Maya Singh,2,245.1
7,Maya Singh,3,266.7
7,Maya Singh,4,423.6
7,Maya Singh,5,268.5
7,Maya Singh,6,311.2
7,Maya Singh,7,342.9
7,Maya Singh,8,380.8
7,Maya Singh,9,206.5
7,Maya Singh,10,278.8
7,Noah Clarke,1,224.5
7,Noah Clarke,2,417.4
7,Noah Clarke,3,196.4
7,Noah Clarke,4,180.7
7,Noah Clarke,5,319.4
7,Noah Clarke,6,361.3
7,Noah Clarke,7,315.9
7,Noah Clarke,8,361.7
7,Noah Clarke,9,374.0
7,Noah Clarke,10,208.6
7,Priya Sharma,1,433.1
7,Priya Sharma,2,364.4
7,Priya Sharma,3,366.6
7,Priya Sharma,4,404.2
7,Priya Sharma,5,445.7
7,Priya Sharma,6,201.7
7,Priya Sharma,7,308.4
7,Priya Sharma,8,295.0
7,Priya Sharma,9,243.4
7,Priya Sharma,10,441.6
7,Oscar Bennett,1,490.0
7,Oscar Bennett,2,320.4
7,Oscar Bennett,3,242.7
7,Oscar Bennett,4,277.4
7,Oscar Bennett,5,340.4
7,Oscar Bennett,6,279.7
7,Oscar Bennett,7,86.3
7,Oscar Bennett,8,315.3
7,Oscar Bennett,9,256.4
7,Oscar Bennett,10,362.2
7,Ravi Kapoor,1,507.0
7,Ravi Kapoor,2,354.2
7,Ravi Kapoor,3,565.9
7,Ravi Kapoor,4,310.5
7,Ravi Kapoor,5,383.7
7,Ravi Kapoor,6,250.3
7,Ravi Kapoor,7,197.6
7,Ravi Kapoor,8,417.9
7,Ravi Kapoor,9,544.4
7,Ravi Kapoor,10,279.3
7,Sofia Lindqvist,1,270.4
7,Sofia Lindqvist,2,355.0
7,Sofia Lindqvist,3,148.8
7,Sofia Lindqvist,4,174.5
7,Sofia Lindqvist,5,368.1
7,Sofia Lindqvist,6,237.4
7,Sofia Lindqvist,7,238.6
7,Sofia Lindqvist,8,195.4
7,Sofia Lindqvist,9,277.4
7,Sofia Lindqvist,10,287.0
7,Tariq Hassan,1,274.4
7,Tariq Hassan,2,453.8
7,Tariq Hassan,3,316.0
7,Tariq Hassan,4,259.2
7,Tariq Hassan,5,411.2
7,Tariq Hassan,6,333.1
7,Tariq Hassan,7,362.2
7,Tariq Hassan,8,294.2
7,Tariq Hassan,9,345.1
7,Tariq Hassan,10,390.1
7,Uma Devi,1,129.3
7,Uma Devi,2,274.1
7,Uma Devi,3,227.5
7,Uma Devi,4,119.6
7,Uma Devi,5,427.0
7,Uma Devi,6,271.1
7,Uma Devi,7,407.3
7,Uma Devi,8,241.8
7,Uma Devi,9,348.9
7,Uma Devi,10,260.3
8,Alice Johnson,1,427.3
8,Alice Johnson,2,159.7
8,Alice Johnson,3,224.9
8,Alice Johnson,4,359.5
8,Alice Johnson,5,490.8
8,Alice Johnson,6,266.3
8,Alice Johnson,7,274.4
8,Alice Johnson,8,341.0
8,Alice Johnson,9,343.0
8,Alice Johnson,10,284.0
8,Ben Okafor,1,240.3
8,Ben Okafor,2,161.1
8,Ben Okafor,3,315.3
8,Ben Okafor,4,286.3
8,Ben Okafor,5,156.9
8,Ben Okafor,6,248.0
8,Ben Okafor,7,357.1
8,Ben Okafor,8,383.1
8,Ben Okafor,9,390.5
8,Ben Okafor,10,312.1
8,Chloe Martinez,1,415.7
8,Chloe Martinez,2,336.2
8,Chloe Martinez,3,266.3
8,Chloe Martinez,4,414.1
8,Chloe Martinez,5,206.0
8,Chloe Martinez,6,331.3
8,Chloe Martinez,7,345.5
8,Chloe Martinez,8,358.2
8,Chloe Martinez,9,283.3
8,Chloe Martinez,10,327.8
8,David Kim,1,461.1
8,David Kim,2,448.0
8,David Kim,3,401.3
8,David Kim,4,299.9
8,David Kim,5,405.2
8,David Kim,6,378.7
8,David Kim,7,434.4
8,David Kim,8,206.9
8,David Kim,9,251.5
8,David Kim,10,371.2
8,Emma Thompson,1,269.0
8,Emma Thompson,2,192.3
8,Emma Thompson,3,365.3
8,Emma Thompson,4,332.7
8,Emma Thompson,5,133.4
8,Emma Thompson,6,384.3
8,Emma Thompson,7,355.9
8,Emma Thompson,8,284.7
8,Emma Thompson,9,299.2
8,Emma Thompson,10,409.2
8,Faisal Rahman,1,274.0
8,Faisal Rahman,2,321.5
8,Faisal Rahman,3,391.6
8,Faisal Rahman,4,358.9
8,Faisal Rahman,5,394.3
8,Faisal Rahman,6,434.8
8,Faisal Rahman,7,265.4
8,Faisal Rahman,8,379.6
8,Faisal Rahman,9,342.7
8,Faisal Rahman,10,384.7
8,Grace Chen,1,427.1
8,Grace Chen,2,243.8
8,Grace Chen,3,250.5
8,Grace Chen,4,460.7
8,Grace Chen,5,363.2
8,Grace Chen,6,362.4
8,Grace Chen,7,345.7
8,Grace Chen,8,415.1
8,Grace Chen,9,377.8
8,Grace Chen,10,322.2
8,Harry Patel,1,526.6
8,Harry Patel,2,285.6
8,Harry Patel,3,411.7
8,Harry Patel,4,343.8
8,Harry Patel,5,338.0
8,Harry Patel,6,432.1
8,Harry Patel,7,280.8
8,Harry Patel,8,385.3
8,Harry Patel,9,443.7
8,Harry Patel,10,309.9
8,Isabel Santos,1,250.6
8,Isabel Santos,2,314.3
8,Isabel Santos,3,370.3
8,Isabel Santos,4,324.5
8,Isabel Santos,5,403.2
8,Isabel Santos,6,225.3
8,Isabel Santos,7,216.2
8,Isabel Santos,8,267.9
8,Isabel Santos,9,377.9
8,Isabel Santos,10,360.6
8,Jack Williams,1,236.9
8,Jack Williams,2,165.4
8,Jack Williams,3,194.0
8,Jack Williams,4,275.8
8,Jack Williams,5,292.7
8,Jack Williams,6,255.0
8,Jack Williams,7,298.6
8,Jack Williams,8,131.9
8,Jack Williams,9,311.5
8,Jack Williams,10,155.5
8,Kezia Adeyemi,1,331.5
8,Kezia Adeyemi,2,148.7
8,Kezia Adeyemi,3,366.6
8,Kezia Adeyemi,4,215.8
8,Kezia Adeyemi,5,428.8
8,Kezia Adeyemi,6,280.8
8,Kezia Adeyemi,7,411.2
8,Kezia Adeyemi,8,431.2
8,Kezia Adeyemi,9,153.6
8,Kezia Adeyemi,10,378.4
8,Liam O'Brien,1,223.3
8,Liam O'Brien,2,297.4
8,Liam O'Brien,3,185.2
8,Liam O'Brien,4,426.4
8,Liam O'Brien,5,488.5
8,Liam O'Brien,6,380.8
8,Liam O'Brien,7,300.7
8,Liam O'Brien,8,319.8
8,Liam O'Brien,9,290.7
8,Liam O'Brien,10,194.6
8,Maya Singh,1,256.1
8,Maya Singh,2,390.0
8,Maya Singh,3,280.0
8,Maya Singh,4,279.1
8,Maya Singh,5,191.4
8,Maya Singh,6,336.4
8,Maya Singh,7,357.8
8,Maya Singh,8,76.1
8,Maya Singh,9,332.6
8,Maya Singh,10,306.6
8,Noah Clarke,1,331.7
8,Noah Clarke,2,280.0
8,Noah Clarke,3,286.9
8,Noah Clarke,4,264.2
8,Noah Clarke,5,253.7
8,Noah Clarke,6,328.1
8,Noah Clarke,7,216.4
8,Noah Clarke,8,258.6
8,Noah Clarke,9,424.3
8,Noah Clarke,10,327.4
8,Priya Sharma,1,265.7
8,Priya Sharma,2,448.3
8,Priya Sharma,3,304.0
8,Priya Sharma,4,223.3
8,Priya Sharma,5,286.8
8,Priya Sharma,6,327.8
8,Priya Sharma,7,294.7
8,Priya Sharma,8,313.6
8,Priya Sharma,9,233.2
8,Priya Sharma,10,376.0
8,Oscar Bennett,1,172.3
8,Oscar Bennett,2,276.6
8,Oscar Bennett,3,248.7
8,Oscar Bennett,4,370.5
8,Oscar Bennett,5,436.8
8,Oscar Bennett,6,416.9
8,Oscar Bennett,7,308.7
8,Oscar Bennett,8,454.4
8,Oscar Bennett,9,315.0
8,Oscar Bennett,10,297.4
8,Ravi Kapoor,1,349.1
8,Ravi Kapoor,2,395.9
8,Ravi Kapoor,3,272.3
8,Ravi Kapoor,4,384.9
8,Ravi Kapoor,5,281.6
8,Ravi Kapoor,6,269.7
8,Ravi Kapoor,7,330.0
8,Ravi Kapoor,8,168.4
8,Ravi Kapoor,9,202.8
8,Ravi Kapoor,10,193.6
8,Sofia Lindqvist,1,185.0
8,Sofia Lindqvist,2,448.7
8,Sofia Lindqvist,3,408.8
8,Sofia Lindqvist,4,387.1
8,Sofia Lindqvist,5,340.2
8,Sofia Lindqvist,6,372.0
8,Sofia Lindqvist,7,384.4
8,Sofia Lindqvist,8,272.0
8,Sofia Lindqvist,9,359.9
8,Sofia Lindqvist,10,151.2
8,Tariq Hassan,1,472.3
8,Tariq Hassan,2,373.8
8,Tariq Hassan,3,338.2
8,Tariq Hassan,4,307.5
8,Tariq Hassan,5,155.9
8,Tariq Hassan,6,324.8
8,Tariq Hassan,7,417.1
8,Tariq Hassan,8,392.6
8,Tariq Hassan,9,241.8
8,Tariq Hassan,10,405.3
8,Uma Devi,1,414.6
8,Uma Devi,2,367.5
8,Uma Devi,3,408.1
8,Uma Devi,4,358.2
8,Uma Devi,5,378.4
8,Uma Devi,6,195.0
8,Uma Devi,7,238.5
8,Uma Devi,8,132.7
8,Uma Devi,9,369.3
8,Uma Devi,10,321.4
9,Alice Johnson,1,358.6
9,Alice Johnson,2,327.9
9,Alice Johnson,3,296.1
9,Alice Johnson,4,354.5
9,Alice Johnson,5,389.0
9,Alice Johnson,6,359.8
9,Alice Johnson,7,136.2
9,Alice Johnson,8,230.7
9,Alice Johnson,9,328.5
9,Alice Johnson,10,311.7
9,Ben Okafor,1,310.7
9,Ben Okafor,2,197.8
9,Ben Okafor,3,150.0
9,Ben Okafor,4,342.4
9,Ben Okafor,5,375.9
9,Ben Okafor,6,137.7
9,Ben Okafor,7,383.5
9,Ben Okafor,8,363.3
9,Ben Okafor,9,297.8
9,Ben Okafor,10,333.3
9,Chloe Martinez,1,258.8
9,Chloe Martinez,2,323.5
9,Chloe Martinez,3,297.1
9,Chloe Martinez,4,149.0
9,Chloe Martinez,5,216.8
9,Chloe Martinez,6,315.0
9,Chloe Martinez,7,361.4
9,Chloe Martinez,8,390.4
9,Chloe Martinez,9,304.3
9,Chloe Martinez,10,324.8
9,David Kim,1,139.5
9,David Kim,2,215.7
9,David Kim,3,87.8
9,David Kim,4,444.8
9,David Kim,5,119.6
9,David Kim,6,249.7
9,David Kim,7,344.3
9,David Kim,8,395.1
9,David Kim,9,171.8
9,David Kim,10,243.9
9,Emma Thompson,1,284.2
9,Emma Thompson,2,324.7
9,Emma Thompson,3,227.6
9,Emma Thompson,4,271.5
9,Emma Thompson,5,318.0
9,Emma Thompson,6,162.3
9,Emma Thompson,7,455.3
9,Emma Thompson,8,398.6
9,Emma Thompson,9,160.7
9,Emma Thompson,10,272.7
9,Faisal Rahman,1,222.8
9,Faisal Rahman,2,412.9
9,Faisal Rahman,3,323.3
9,Faisal Rahman,4,242.8
9,Faisal Rahman,5,274.8
9,Faisal Rahman,6,251.4
9,Faisal Rahman,7,268.8
9,Faisal Rahman,8,351.1
9,Faisal Rahman,9,340.8
9,Faisal Rahman,10,134.8
9,Grace Chen,1,378.4
9,Grace Chen,2,199.7
9,Grace Chen,3,340.4
9,Grace Chen,4,183.4
9,Grace Chen,5,248.4
9,Grace Chen,6,414.8
9,Grace Chen,7,267.7
9,Grace Chen,8,369.4
9,Grace Chen,9,341.2
9,Grace Chen,10,233.7
9,Harry Patel,1,107.1
9,Harry Patel,2,297.8
9,Harry Patel,3,325.1
9,Harry Patel,4,276.6
9,Harry Patel,5,289.5
9,Harry Patel,6,230.1
9,Harry Patel,7,311.6
9,Harry Patel,8,154.3
9,Harry Patel,9,353.9
9,Harry Patel,10,356.2
9,Isabel Santos,1,326.0
9,Isabel Santos,2,300.8
9,Isabel Santos,3,250.0
9,Isabel Santos,4,263.2
9,Isabel Santos,5,281.2
9,Isabel Santos,6,343.5
9,Isabel Santos,7,350.8
9,Isabel Santos,8,416.2
9,Isabel Santos,9,202.6
9,Isabel Santos,10,260.6
9,Jack Williams,1,384.6
9,Jack Williams,2,239.4
9,Jack Williams,3,401.6
9,Jack Williams,4,387.4
9,Jack Williams,5,221.5
9,Jack Williams,6,438.0
9,Jack Williams,7,447.5
9,Jack Williams,8,405.9
9,Jack Williams,9,84.1
9,Jack Williams,10,340.4
9,Kezia Adeyemi,1,377.6
9,Kezia Adeyemi,2,323.8
9,Kezia Adeyemi,3,191.0
9,Kezia Adeyemi,4,245.1
9,Kezia Adeyemi,5,313.2
9,Kezia Adeyemi,6,491.0
9,Kezia Adeyemi,7,299.0
9,Kezia Adeyemi,8,223.4
9,Kezia Adeyemi,9,188.2
9,Kezia Adeyemi,10,347.4
9,Liam O'Brien,1,374.4
9,Liam O'Brien,2,235.9
9,Liam O'Brien,3,375.5
9,Liam O'Brien,4,331.2
9,Liam O'Brien,5,444.1
9,Liam O'Brien,6,318.2
9,Liam O'Brien,7,364.8
9,Liam O'Brien,8,189.9
9,Liam O'Brien,9,293.6
9,Liam O'Brien,10,229.1
9,Maya Singh,1,312.8
