sample,student_name,mean_reaction_time
50,Alice Johnson,382.9
50,Ben Okafor,334.1
50,Chloe Martinez,298.9
50,David Kim,338.2
50,Emma Thompson,331.1
50,Faisal Rahman,411.5
50,Grace Chen,349.9
50,Harry Patel,277.5
50,Isabel Santos,360.7
50,Jack Williams,340.3
50,Kezia Adeyemi,390.5
50,Liam O'Brien,279.1
50,Maya Singh,307.8
50,Noah Clarke,365.8
50,Oscar Bennett,317.8
50,Priya Sharma,336.3
50,Ravi Kapoor,326.9
50,Sofia Lindqvist,314.9
50,Tariq Hassan,310.0
50,Uma Devi,316.6
51,Alice Johnson,346.9
51,Ben Okafor,312.9
51,Chloe Martinez,297.2
51,David Kim,300.0
51,Emma Thompson,289.0
51,Faisal Rahman,351.0
51,Grace Chen,344.9
51,Harry Patel,414.5
51,Isabel Santos,345.0
51,Jack Williams,312.6
51,Kezia Adeyemi,323.9
51,Liam O'Brien,329.5
51,Maya Singh,341.2
51,Noah Clarke,339.6
51,Oscar Bennett,283.8
51,Priya Sharma,291.0
51,Ravi Kapoor,298.8
51,Sofia Lindqvist,390.8
51,Tariq Hassan,332.6
51,Uma Devi,299.4
52,Alice Johnson,303.1
52,Ben Okafor,316.2
52,Chloe Martinez,356.3
52,David Kim,325.1
52,Emma Thompson,317.5
52,Faisal Rahman,330.6
52,Grace Chen,344.5
52,Harry Patel,299.0
52,Isabel Santos,342.0
52,Jack Williams,324.5
52,Kezia Adeyemi,296.6
52,Liam O'Brien,331.2
52,Maya Singh,345.5
52,Noah Clarke,306.3
52,Oscar Bennett,333.9
52,Priya Sharma,374.8
52,Ravi Kapoor,375.1
52,Sofia Lindqvist,353.8
52,Tariq Hassan,329.4
52,Uma Devi,372.6
53,Alice Johnson,313.9
53,Ben Okafor,288.2
53,Chloe Martinez,289.2
53,David Kim,410.8
53,Emma Thompson,316.8
53,Faisal Rahman,410.7
53,Grace Chen,394.9
53,Harry Patel,277.6
53,Isabel Santos,310.7
53,Jack Williams,350.2
53,Kezia Adeyemi,338.1
53,Liam O'Brien,323.5
53,Maya Singh,322.6
53,Noah Clarke,344.3
53,Oscar Bennett,343.2
53,Priya Sharma,345.2
53,Ravi Kapoor,315.5
53,Sofia Lindqvist,363.0
53,Tariq Hassan,360.1
53,Uma Devi,330.8
54,Alice Johnson,348.2
54,Ben Okafor,337.2
54,Chloe Martinez,340.8
54,David Kim,323.3
54,Emma Thompson,254.9
54,Faisal Rahman,413.0
54,Grace Chen,260.7
54,Harry Patel,376.4
54,Isabel Santos,260.6
54,Jack Williams,314.3
54,Kezia Adeyemi,384.5
54,Liam O'Brien,280.5
54,Maya Singh,304.7
54,Noah Clarke,244.0
54,Oscar Bennett,368.8
54,Priya Sharma,336.9
54,Ravi Kapoor,287.7
54,Sofia Lindqvist,297.7
54,Tariq Hassan,273.8
54,Uma Devi,348.0
55,Alice Johnson,301.3
55,Ben Okafor,332.7
55,Chloe Martinez,235.2
55,David Kim,351.1
55,Emma Thompson,315.0
55,Faisal Rahman,294.1
55,Grace Chen,376.6
55,Harry Patel,254.3
55,Isabel Santos,392.4
55,Jack Williams,342.9
55,Kezia Adeyemi,276.6
55,Liam O'Brien,313.7
55,Maya Singh,324.6
55,Noah Clarke,330.3
55,Oscar Bennett,371.2
55,Priya Sharma,329.5
55,Ravi Kapoor,299.1
55,Sofia Lindqvist,296.2
55,Tariq Hassan,343.0
55,Uma Devi,401.5
56,Alice Johnson,265.5
56,Ben Okafor,279.6
56,Chloe Martinez,299.3
56,David Kim,348.8
56,Emma Thompson,367.6
56,Faisal Rahman,330.1
56,Grace Chen,292.0
56,Harry Patel,276.2
56,Isabel Santos,281.0
56,Jack Williams,328.8
56,Kezia Adeyemi,380.8
56,Liam O'Brien,311.2
56,Maya Singh,296.0
56,Noah Clarke,397.7
56,Oscar Bennett,314.0
56,Priya Sharma,331.6
56,Ravi Kapoor,356.8
56,Sofia Lindqvist,278.5
56,Tariq Hassan,340.8
56,Uma Devi,201.8
57,Alice Johnson,328.4
57,Ben Okafor,361.1
57,Chloe Martinez,281.6
57,David Kim,333.1
57,Emma Thompson,272.6
57,Faisal Rahman,331.2
57,Grace Chen,282.0
57,Harry Patel,290.0
57,Isabel Santos,311.3
57,Jack Williams,336.1
57,Kezia Adeyemi,322.5
57,Liam O'Brien,335.8
57,Maya Singh,309.4
57,Noah Clarke,347.9
57,Oscar Bennett,282.1
57,Priya Sharma,318.2
57,Ravi Kapoor,344.8
57,Sofia Lindqvist,306.6
57,Tariq Hassan,367.6
57,Uma Devi,345.6
58,Alice Johnson,321.4
58,Ben Okafor,336.3
58,Chloe Martinez,330.4
58,David Kim,283.0
58,Emma Thompson,240.4
58,Faisal Rahman,294.8
58,Grace Chen,354.1
58,Harry Patel,268.6
58,Isabel Santos,275.8
58,Jack Williams,304.2
58,Kezia Adeyemi,261.8
58,Liam O'Brien,327.2
58,Maya Singh,333.1
58,Noah Clarke,314.3
58,Oscar Bennett,270.0
58,Priya Sharma,306.4
58,Ravi Kapoor,433.6
58,Sofia Lindqvist,284.1
58,Tariq Hassan,285.2
58,Uma Devi,292.2
59,Alice Johnson,231.0
59,Ben Okafor,227.5
59,Chloe Martinez,303.7
59,David Kim,282.2
59,Emma Thompson,332.4
59,Faisal Rahman,326.8
59,Grace Chen,353.6
59,Harry Patel,339.6
59,Isabel Santos,299.3
59,Jack Williams,299.5
59,Kezia Adeyemi,253.2
59,Liam O'Brien,319.0
59,Maya Singh,331.6
59,Noah Clarke,364.1
59,Oscar Bennett,359.5
59,Priya Sharma,260.0
59,Ravi Kapoor,339.9
59,Sofia Lindqvist,288.3
59,Tariq Hassan,328.2
59,Uma Devi,231.9
60,Alice Johnson,350.5
60,Ben Okafor,309.6
60,Chloe Martinez,302.3
60,David Kim,305.3
60,Emma Thompson,356.5
60,Faisal Rahman,272.8
60,Grace Chen,363.4
60,Harry Patel,311.7
60,Isabel Santos,323.0
60,Jack Williams,353.8
60,Kezia Adeyemi,256.2
60,Liam O'Brien,318.6
60,Maya Singh,333.6
60,Noah Clarke,299.0
60,Oscar Bennett,317.4
60,Priya Sharma,319.4
60,Ravi Kapoor,284.5
60,Sofia Lindqvist,252.1
60,Tariq Hassan,223.3
60,Uma Devi,281.7
61,Alice Johnson,336.8
61,Ben Okafor,263.3
61,Chloe Martinez,253.5
61,David Kim,252.5
61,Emma Thompson,284.4
61,Faisal Rahman,382.0
61,Grace Chen,305.6
61,Harry Patel,286.5
61,Isabel Santos,322.7
61,Jack Williams,283.8
61,Kezia Adeyemi,364.3
61,Liam O'Brien,318.1
61,Maya Singh,330.0
61,Noah Clarke,303.2
61,Oscar Bennett,354.6
61,Priya Sharma,292.5
61,Ravi Kapoor,297.8
61,Sofia Lindqvist,366.2
61,Tariq Hassan,229.9
61,Uma Devi,321.7
62,Alice Johnson,315.0
62,Ben Okafor,324.5
62,Chloe Martinez,316.8
62,David Kim,295.6
62,Emma Thompson,318.3
62,Faisal Rahman,279.4
62,Grace Chen,247.4
62,Harry Patel,365.5
62,Isabel Santos,355.4
62,Jack Williams,310.3
62,Kezia Adeyemi,329.1
62,Liam O'Brien,308.6
62,Maya Singh,317.1
62,Noah Clarke,320.9
62,Oscar Bennett,268.3
62,Priya Sharma,266.4
62,Ravi Kapoor,322.2
62,Sofia Lindqvist,283.3
62,Tariq Hassan,351.6
62,Uma Devi,395.6
63,Alice Johnson,322.3
63,Ben Okafor,293.8
63,Chloe Martinez,345.8
63,David Kim,311.0
63,Emma Thompson,317.8
63,Faisal Rahman,315.8
63,Grace Chen,384.8
63,Harry Patel,302.0
63,Isabel Santos,341.0
63,Jack Williams,379.8
63,Kezia Adeyemi,341.4
63,Liam O'Brien,315.7
63,Maya Singh,295.0
63,Noah Clarke,316.7
63,Oscar Bennett,255.7
63,Priya Sharma,324.3
63,Ravi Kapoor,359.9
63,Sofia Lindqvist,327.6
63,Tariq Hassan,328.0
63,Uma Devi,217.0
64,Alice Johnson,294.8
64,Ben Okafor,291.6
64,Chloe Martinez,304.4
64,David Kim,261.3
64,Emma Thompson,284.0
64,Faisal Rahman,236.5
64,Grace Chen,324.0
64,Harry Patel,363.1
64,Isabel Santos,229.8
64,Jack Williams,328.4
64,Kezia Adeyemi,346.1
64,Liam O'Brien,292.5
64,Maya Singh,354.4
64,Noah Clarke,274.2
64,Oscar Bennett,366.3
64,Priya Sharma,284.9
64,Ravi Kapoor,246.0
64,Sofia Lindqvist,361.2
64,Tariq Hassan,304.8
64,Uma Devi,300.4
65,Alice Johnson,317.4
65,Ben Okafor,344.7
65,Chloe Martinez,257.7
65,David Kim,329.8
65,Emma Thompson,291.6
65,Faisal Rahman,247.7
65,Grace Chen,368.7
65,Harry Patel,292.4
65,Isabel Santos,261.4
65,Jack Williams,255.0
65,Kezia Adeyemi,290.7
65,Liam O'Brien,290.5
65,Maya Singh,286.1
65,Noah Clarke,372.0
65,Oscar Bennett,311.9
65,Priya Sharma,348.5
65,Ravi Kapoor,303.6
65,Sofia Lindqvist,264.5
65,Tariq Hassan,340.9
65,Uma Devi,319.9
66,Alice Johnson,266.8
66,Ben Okafor,326.5
66,Chloe Martinez,328.8
66,David Kim,314.4
66,Emma Thompson,313.3
66,Faisal Rahman,319.2
66,Grace Chen,277.4
66,Harry Patel,380.5
66,Isabel Santos,302.7
66,Jack Williams,290.9
66,Kezia Adeyemi,359.7
66,Liam O'Brien,338.5
66,Maya Singh,206.5
66,Noah Clarke,258.0
66,Oscar Bennett,360.2
66,Priya Sharma,236.5
66,Ravi Kapoor,281.0
66,Sofia Lindqvist,295.6
66,Tariq Hassan,302.2
66,Uma Devi,270.1
67,Alice Johnson,364.6
67,Ben Okafor,306.3
67,Chloe Martinez,269.7
67,David Kim,361.9
67,Emma Thompson,348.2
67,Faisal Rahman,366.5
67,Grace Chen,295.4
67,Harry Patel,348.3
67,Isabel Santos,359.5
67,Jack Williams,369.0
67,Kezia Adeyemi,274.0
67,Liam O'Brien,261.8
67,Maya Singh,269.4
67,Noah Clarke,307.6
67,Oscar Bennett,352.2
67,Priya Sharma,332.1
67,Ravi Kapoor,317.8
67,Sofia Lindqvist,351.0
67,Tariq Hassan,327.9
67,Uma Devi,268.9
68,Alice Johnson,273.1
68,Ben Okafor,278.6
68,Chloe Martinez,372.7
68,David Kim,296.1
68,Emma Thompson,327.5
68,Faisal Rahman,227.8
68,Grace Chen,368.7
68,Harry Patel,203.6
68,Isabel Santos,324.4
68,Jack Williams,407.2
68,Kezia Adeyemi,304.4
68,Liam O'Brien,323.0
68,Maya Singh,361.6
68,Noah Clarke,308.2
68,Oscar Bennett,317.3
68,Priya Sharma,291.4
68,Ravi Kapoor,370.9
68,Sofia Lindqvist,321.3
68,Tariq Hassan,306.0
68,Uma Devi,313.8
69,Alice Johnson,292.9
69,Ben Okafor,276.9
69,Chloe Martinez,309.8
69,David Kim,360.0
69,Emma Thompson,362.7
69,Faisal Rahman,283.4
69,Grace Chen,286.4
69,Harry Patel,379.4
69,Isabel Santos,355.5
69,Jack Williams,402.5
69,Kezia Adeyemi,273.5
69,Liam O'Brien,279.1
69,Maya Singh,327.1
69,Noah Clarke,262.4
69,Oscar Bennett,252.6
69,Priya Sharma,403.5
69,Ravi Kapoor,280.7
69,Sofia Lindqvist,326.6
69,Tariq Hassan,336.8
69,Uma Devi,330.0
70,Alice Johnson,307.9
70,Ben Okafor,337.2
70,Chloe Martinez,268.2
70,David Kim,313.2
70,Emma Thompson,361.5
70,Faisal Rahman,285.6
70,Grace Chen,376.6
70,Harry Patel,313.6
70,Isabel Santos,363.1
70,Jack Williams,263.6
70,Kezia Adeyemi,259.8
70,Liam O'Brien,286.3
70,Maya Singh,323.4
70,Noah Clarke,351.0
70,Oscar Bennett,373.6
70,Priya Sharma,289.3
70,Ravi Kapoor,259.7
70,Sofia Lindqvist,332.0
70,Tariq Hassan,344.8
70,Uma Devi,269.5
71,Alice Johnson,354.1
71,Ben Okafor,364.6
71,Chloe Martinez,345.0
71,David Kim,306.0
71,Emma Thompson,400.8
71,Faisal Rahman,319.1
71,Grace Chen,307.8
71,Harry Patel,300.8
71,Isabel Santos,309.6
71,Jack Williams,375.8
71,Kezia Adeyemi,323.7
71,Liam O'Brien,317.0
71,Maya Singh,324.0
71,Noah Clarke,314.6
71,Oscar Bennett,323.6
71,Priya Sharma,345.4
71,Ravi Kapoor,302.0
71,Sofia Lindqvist,383.2
71,Tariq Hassan,324.9
71,Uma Devi,308.8
72,Alice Johnson,357.5
72,Ben Okafor,358.0
72,Chloe Martinez,391.1
72,David Kim,377.4
72,Emma Thompson,304.7
72,Faisal Rahman,336.7
72,Grace Chen,274.5
72,Harry Patel,317.5
72,Isabel Santos,354.9
72,Jack Williams,392.5
72,Kezia Adeyemi,280.3
72,Liam O'Brien,266.7
72,Maya Singh,272.9
72,Noah Clarke,354.6
72,Oscar Bennett,354.4
72,Priya Sharma,321.8
72,Ravi Kapoor,325.6
72,Sofia Lindqvist,348.6
72,Tariq Hassan,299.1
72,Uma Devi,349.3
73,Alice Johnson,279.0
73,Ben Okafor,329.6
73,Chloe Martinez,318.8
73,David Kim,350.5
73,Emma Thompson,339.3
73,Faisal Rahman,315.7
73,Grace Chen,283.9
73,Harry Patel,306.4
73,Isabel Santos,254.4
73,Jack Williams,290.2
73,Kezia Adeyemi,274.3
73,Liam O'Brien,318.2
73,Maya Singh,260.1
73,Noah Clarke,272.6
73,Oscar Bennett,282.9
73,Priya Sharma,267.9
73,Ravi Kapoor,325.0
73,Sofia Lindqvist,261.7
73,Tariq Hassan,290.1
73,Uma Devi,313.2
74,Alice Johnson,335.2
74,Ben Okafor,332.3
74,Chloe Martinez,236.2
74,David Kim,364.0
74,Emma Thompson,294.8
74,Faisal Rahman,323.7
74,Grace Chen,271.5
74,Harry Patel,378.6
74,Isabel Santos,344.0
74,Jack Williams,260.5
74,Kezia Adeyemi,306.9
74,Liam O'Brien,370.3
74,Maya Singh,316.9
74,Noah Clarke,366.3
74,Oscar Bennett,282.2
74,Priya Sharma,345.4
74,Ravi Kapoor,272.7
74,Sofia Lindqvist,303.8
74,Tariq Hassan,300.5
74,Uma Devi,308.0
75,Alice Johnson,264.8
75,Ben Okafor,292.2
75,Chloe Martinez,288.4
75,David Kim,271.2
75,Emma Thompson,348.4
75,Faisal Rahman,314.4
75,Grace Chen,296.1
75,Harry Patel,330.8
75,Isabel Santos,343.4
75,Jack Williams,355.0
75,Kezia Adeyemi,314.9
75,Liam O'Brien,238.1
75,Maya Singh,341.4
75,Noah Clarke,263.1
75,Oscar Bennett,327.9
75,Priya Sharma,251.6
75,Ravi Kapoor,326.7
75,Sofia Lindqvist,358.2
75,Tariq Hassan,277.5
75,Uma Devi,367.7
76,Alice Johnson,302.6
76,Ben Okafor,303.1
76,Chloe Martinez,240.2
76,David Kim,328.2
76,Emma Thompson,408.7
76,Faisal Rahman,351.5
76,Grace Chen,322.6
76,Harry Patel,312.0
76,Isabel Santos,317.9
76,Jack Williams,337.0
76,Kezia Adeyemi,279.7
76,Liam O'Brien,245.7
76,Maya Singh,257.4
76,Noah Clarke,378.9
76,Oscar Bennett,410.4
76,Priya Sharma,203.7
76,Ravi Kapoor,399.6
76,Sofia Lindqvist,248.6
76,Tariq Hassan,298.7
76,Uma Devi,349.6
77,Alice Johnson,292.5
77,Ben Okafor,321.5
77,Chloe Martinez,315.4
77,David Kim,317.3
77,Emma Thompson,296.3
77,Faisal Rahman,290.5
77,Grace Chen,317.1
77,Harry Patel,297.9
77,Isabel Santos,340.8
77,Jack Williams,321.4
77,Kezia Adeyemi,286.9
77,Liam O'Brien,341.3
77,Maya Singh,267.5
77,Noah Clarke,368.9
77,Oscar Bennett,316.5
77,Priya Sharma,334.6
77,Ravi Kapoor,265.2
77,Sofia Lindqvist,284.7
77,Tariq Hassan,251.3
77,Uma Devi,307.1
78,Alice Johnson,273.0
78,Ben Okafor,305.3
78,Chloe Martinez,316.0
78,David Kim,262.0
78,Emma Thompson,346.0
78,Faisal Rahman,304.7
78,Grace Chen,358.6
78,Harry Patel,400.8
78,Isabel Santos,393.8
78,Jack Williams,284.6
78,Kezia Adeyemi,276.5
78,Liam O'Brien,229.4
78,Maya Singh,284.7
78,Noah Clarke,257.5
78,Oscar Bennett,314.5
78,Priya Sharma,268.3
78,Ravi Kapoor,326.8
78,Sofia Lindqvist,263.4
78,Tariq Hassan,369.3
78,Uma Devi,364.4
79,Alice Johnson,297.7
79,Ben Okafor,333.9
79,Chloe Martinez,259.8
79,David Kim,316.7
79,Emma Thompson,410.1
79,Faisal Rahman,334.5
79,Grace Chen,317.0
79,Harry Patel,375.8
79,Isabel Santos,345.5
79,Jack Williams,370.5
79,Kezia Adeyemi,380.0
79,Liam O'Brien,293.8
79,Maya Singh,336.3
79,Noah Clarke,404.1
79,Oscar Bennett,306.9
79,Priya Sharma,289.3
79,Ravi Kapoor,305.7
79,Sofia Lindqvist,330.6
79,Tariq Hassan,327.0
79,Uma Devi,281.8
80,Alice Johnson,298.0
80,Ben Okafor,307.5
80,Chloe Martinez,382.6
80,David Kim,349.3
80,Emma Thompson,340.4
80,Faisal Rahman,319.9
80,Grace Chen,226.3
80,Harry Patel,313.2
80,Isabel Santos,323.0
80,Jack Williams,271.8
80,Kezia Adeyemi,346.5
80,Liam O'Brien,261.3
80,Maya Singh,287.9
80,Noah Clarke,326.3
80,Oscar Bennett,340.2
80,Priya Sharma,353.5
80,Ravi Kapoor,406.9
80,Sofia Lindqvist,374.6
80,Tariq Hassan,382.4
80,Uma Devi,369.2
81,Alice Johnson,291.5
81,Ben Okafor,343.9
81,Chloe Martinez,302.2
81,David Kim,299.6
81,Emma Thompson,315.8
81,Faisal Rahman,332.5
81,Grace Chen,272.5
81,Harry Patel,278.8
81,Isabel Santos,313.8
81,Jack Williams,361.7
81,Kezia Adeyemi,276.1
81,Liam O'Brien,309.3
81,Maya Singh,307.8
81,Noah Clarke,288.9
81,Oscar Bennett,369.7
81,Priya Sharma,335.6
81,Ravi Kapoor,310.3
81,Sofia Lindqvist,359.1
81,Tariq Hassan,292.9
81,Uma Devi,332.5
82,Alice Johnson,292.0
82,Ben Okafor,313.2
82,Chloe Martinez,373.7
82,David Kim,276.6
82,Emma Thompson,330.4
82,Faisal Rahman,303.8
82,Grace Chen,371.2
82,Harry Patel,326.6
82,Isabel Santos,361.9
82,Jack Williams,335.0
82,Kezia Adeyemi,323.4
82,Liam O'Brien,306.7
82,Maya Singh,300.2
82,Noah Clarke,252.7
82,Oscar Bennett,324.1
82,Priya Sharma,326.7
82,Ravi Kapoor,311.1
82,Sofia Lindqvist,292.5
82,Tariq Hassan,372.8
82,Uma Devi,340.5
83,Alice Johnson,269.9
83,Ben Okafor,314.7
83,Chloe Martinez,296.8
83,David Kim,356.1
83,Emma Thompson,262.4
83,Faisal Rahman,346.6
83,Grace Chen,305.7
83,Harry Patel,256.8
83,Isabel Santos,336.4
83,Jack Williams,272.6
83,Kezia Adeyemi,304.7
83,Liam O'Brien,292.6
83,Maya Singh,292.1
83,Noah Clarke,306.2
83,Oscar Bennett,237.5
83,Priya Sharma,363.9
83,Ravi Kapoor,292.3
83,Sofia Lindqvist,288.6
83,Tariq Hassan,298.3
83,Uma Devi,360.8
84,Alice Johnson,341.9
84,Ben Okafor,312.3
84,Chloe Martinez,243.3
84,David Kim,342.5
84,Emma Thompson,306.8
84,Faisal Rahman,334.4
84,Grace Chen,238.4
84,Harry Patel,279.3
84,Isabel Santos,365.0
84,Jack Williams,344.8
84,Kezia Adeyemi,293.0
84,Liam O'Brien,352.8
84,Maya Singh,292.7
84,Noah Clarke,320.0
84,Oscar Bennett,308.5
84,Priya Sharma,330.6
84,Ravi Kapoor,305.8
84,Sofia Lindqvist,340.4
84,Tariq Hassan,314.3
84,Uma Devi,330.0
85,Alice Johnson,272.9
85,Ben Okafor,323.3
85,Chloe Martinez,344.8
85,David Kim,318.6
85,Emma Thompson,307.8
85,Faisal Rahman,289.4
85,Grace Chen,334.0
85,Harry Patel,276.8
85,Isabel Santos,330.5
85,Jack Williams,330.5
85,Kezia Adeyemi,325.3
85,Liam O'Brien,295.2
85,Maya Singh,248.2
85,Noah Clarke,315.7
85,Oscar Bennett,344.0
85,Priya Sharma,310.8
85,Ravi Kapoor,295.1
85,Sofia Lindqvist,380.1
85,Tariq Hassan,313.3
85,Uma Devi,355.5
86,Alice Johnson,360.8
86,Ben Okafor,327.4
86,Chloe Martinez,343.8
86,David Kim,342.0
86,Emma Thompson,376.7
86,Faisal Rahman,238.6
86,Grace Chen,316.6
86,Harry Patel,316.7
86,Isabel Santos,310.2
86,Jack Williams,238.3
86,Kezia Adeyemi,227.4
86,Liam O'Brien,308.4
86,Maya Singh,301.1
86,Noah Clarke,334.3
86,Oscar Bennett,365.8
86,Priya Sharma,304.2
86,Ravi Kapoor,262.9
86,Sofia Lindqvist,271.3
86,Tariq Hassan,318.3
86,Uma Devi,280.7
87,Alice Johnson,274.8
87,Ben Okafor,347.1
87,Chloe Martinez,344.6
87,David Kim,353.7
87,Emma Thompson,317.3
87,Faisal Rahman,237.8
87,Grace Chen,313.6
87,Harry Patel,315.6
87,Isabel Santos,336.3
87,Jack Williams,368.1
87,Kezia Adeyemi,330.2
87,Liam O'Brien,340.6
87,Maya Singh,372.1
87,Noah Clarke,341.5
87,Oscar Bennett,345.7
87,Priya Sharma,374.5
87,Ravi Kapoor,334.0
87,Sofia Lindqvist,212.8
87,Tariq Hassan,331.7
87,Uma Devi,442.4
88,Alice Johnson,341.7
88,Ben Okafor,329.9
88,Chloe Martinez,268.4
88,David Kim,312.9
88,Emma Thompson,304.6
88,Faisal Rahman,353.0
88,Grace Chen,215.4
88,Harry Patel,342.8
88,Isabel Santos,295.0
88,Jack Williams,340.6
88,Kezia Adeyemi,348.4
88,Liam O'Brien,323.6
88,Maya Singh,283.6
88,Noah Clarke,286.3
88,Oscar Bennett,248.1
88,Priya Sharma,339.1
88,Ravi Kapoor,305.2
88,Sofia Lindqvist,247.0
88,Tariq Hassan,292.6
88,Uma Devi,331.4
89,Alice Johnson,281.5
89,Ben Okafor,329.8
89,Chloe Martinez,311.0
89,David Kim,325.2
89,Emma Thompson,343.8
89,Faisal Rahman,302.2
89,Grace Chen,311.7
89,Harry Patel,291.1
89,Isabel Santos,282.3
89,Jack Williams,290.8
89,Kezia Adeyemi,324.5
89,Liam O'Brien,299.9
89,Maya Singh,205.3
89,Noah Clarke,383.6
89,Oscar Bennett,270.2
89,Priya Sharma,316.6
89,Ravi Kapoor,373.2
89,Sofia Lindqvist,358.0
89,Tariq Hassan,341.3
89,Uma Devi,340.2
90,Alice Johnson,358.8
90,Ben Okafor,353.6
90,Chloe Martinez,340.0
90,David Kim,329.4
90,Emma Thompson,350.6
90,Faisal Rahman,387.4
90,Grace Chen,338.8
90,Harry Patel,352.6
90,Isabel Santos,291.3
90,Jack Williams,318.3
90,Kezia Adeyemi,313.2
90,Liam O'Brien,295.8
90,Maya Singh,348.1
90,Noah Clarke,390.3
90,Oscar Bennett,281.4
90,Priya Sharma,353.1
90,Ravi Kapoor,348.0
90,Sofia Lindqvist,304.4
90,Tariq Hassan,320.0
90,Uma Devi,348.4
91,Alice Johnson,325.8
91,Ben Okafor,364.0
91,Chloe Martinez,274.6
91,David Kim,307.1
91,Emma Thompson,366.2
91,Faisal Rahman,362.9
91,Grace Chen,330.0
91,Harry Patel,266.9
91,Isabel Santos,323.0
91,Jack Williams,320.7
91,Kezia Adeyemi,315.6
91,Liam O'Brien,328.2
91,Maya Singh,284.1
91,Noah Clarke,480.8
91,Oscar Bennett,274.8
91,Priya Sharma,280.5
91,Ravi Kapoor,362.7
91,Sofia Lindqvist,328.5
91,Tariq Hassan,328.7
91,Uma Devi,363.6
92,Alice Johnson,385.7
92,Ben Okafor,369.3
92,Chloe Martinez,318.6
92,David Kim,273.4
92,Emma Thompson,328.7
92,Faisal Rahman,293.0
92,Grace Chen,324.0
92,Harry Patel,268.5
92,Isabel Santos,385.1
92,Jack Williams,338.0
92,Kezia Adeyemi,372.7
92,Liam O'Brien,310.2
92,Maya Singh,285.6
92,Noah Clarke,296.9
92,Oscar Bennett,257.5
92,Priya Sharma,257.6
92,Ravi Kapoor,319.8
92,Sofia Lindqvist,336.6
92,Tariq Hassan,212.7
92,Uma Devi,321.1
93,Alice Johnson,262.3
93,Ben Okafor,334.8
93,Chloe Martinez,289.1
93,David Kim,359.8
93,Emma Thompson,331.0
93,Faisal Rahman,365.8
93,Grace Chen,282.2
93,Harry Patel,254.7
93,Isabel Santos,304.3
93,Jack Williams,283.4
93,Kezia Adeyemi,259.6
93,Liam O'Brien,306.5
93,Maya Singh,397.5
93,Noah Clarke,309.8
93,Oscar Bennett,285.5
93,Priya Sharma,341.8
93,Ravi Kapoor,364.3
93,Sofia Lindqvist,376.6
93,Tariq Hassan,291.5
93,Uma Devi,280.5
94,Alice Johnson,357.3
94,Ben Okafor,323.3
94,Chloe Martinez,345.5
94,David Kim,369.0
94,Emma Thompson,323.4
94,Faisal Rahman,324.3
94,Grace Chen,287.0
94,Harry Patel,361.2
94,Isabel Santos,275.9
94,Jack Williams,259.8
94,Kezia Adeyemi,332.3
94,Liam O'Brien,337.6
94,Maya Singh,348.8
94,Noah Clarke,311.1
94,Oscar Bennett,322.1
94,Priya Sharma,309.8
94,Ravi Kapoor,265.2
94,Sofia Lindqvist,239.9
94,Tariq Hassan,298.4
94,Uma Devi,374.9
95,Alice Johnson,270.3
95,Ben Okafor,315.0
95,Chloe Martinez,324.6
95,David Kim,345.5
95,Emma Thompson,327.4
95,Faisal Rahman,316.2
95,Grace Chen,380.0
95,Harry Patel,291.4
95,Isabel Santos,264.6
95,Jack Williams,322.3
95,Kezia Adeyemi,334.7
95,Liam O'Brien,228.0
95,Maya Singh,287.6
95,Noah Clarke,319.5
95,Oscar Bennett,421.9
95,Priya Sharma,250.6
95,Ravi Kapoor,267.2
95,Sofia Lindqvist,312.3
95,Tariq Hassan,279.7
95,Uma Devi,305.3
96,Alice Johnson,368.3
96,Ben Okafor,371.0
96,Chloe Martinez,299.3
96,David Kim,291.1
96,Emma Thompson,352.0
96,Faisal Rahman,383.3
96,Grace Chen,332.8
96,Harry Patel,280.5
96,Isabel Santos,310.6
96,Jack Williams,320.9
96,Kezia Adeyemi,336.0
96,Liam O'Brien,301.0
96,Maya Singh,323.4
96,Noah Clarke,310.9
96,Oscar Bennett,279.6
96,Priya Sharma,381.5
96,Ravi Kapoor,218.9
96,Sofia Lindqvist,369.4
96,Tariq Hassan,290.2
96,Uma Devi,245.7
97,Alice Johnson,361.3
97,Ben Okafor,306.9
97,Chloe Martinez,278.3
97,David Kim,273.2
97,Emma Thompson,304.1
97,Faisal Rahman,337.3
97,Grace Chen,338.1
97,Harry Patel,340.9
97,Isabel Santos,352.3
97,Jack Williams,313.9
97,Kezia Adeyemi,326.1
97,Liam O'Brien,354.2
97,Maya Singh,287.6
97,Noah Clarke,329.3
97,Oscar Bennett,355.8
97,Priya Sharma,310.9
97,Ravi Kapoor,307.2
97,Sofia Lindqvist,310.3
97,Tariq Hassan,317.1
97,Uma Devi,338.5
98,Alice Johnson,337.7
98,Ben Okafor,291.8
98,Chloe Martinez,260.0
98,David Kim,304.9
98,Emma Thompson,340.8
98,Faisal Rahman,250.6
98,Grace Chen,268.3
98,Harry Patel,324.9
98,Isabel Santos,326.7
98,Jack Williams,315.2
98,Kezia Adeyemi,290.3
98,Liam O'Brien,357.0
98,Maya Singh,325.7
98,Noah Clarke,300.7
98,Oscar Bennett,354.9
98,Priya Sharma,269.7
98,Ravi Kapoor,332.3
98,Sofia Lindqvist,384.0
98,Tariq Hassan,320.5
98,Uma Devi,404.1
99,Alice Johnson,281.8
